2799.6,0.22644,2799.6,0.19364
2811,0.22717,2811,0.19425
2822.3,0.22791,2822.3,0.19486
2833.7,0.22865,2833.7,0.19547
2845.1,0.22939,2845.1,0.19609
2856.5,0.23012,2856.5,0.1967
2867.9,0.23086,2867.9,0.19731
2879.2,0.23159,2879.2,0.19792
2890.6,0.23233,2890.6,0.19854
2902,0.23306,2902,0.19915
2913.4,0.2338,2913.4,0.19976
2924.8,0.23453,2924.8,0.20038
2936.1,0.23526,2936.1,0.20099
2947.5,0.23599,2947.5,0.2016
2958.9,0.23672,2958.9,0.20221
2970.3,0.23745,2970.3,0.20283
2981.7,0.23818,2981.7,0.20344
2993,0.23891,2993,0.20405
3004.4,0.23963,3004.4,0.20466
3015.8,0.24036,3015.8,0.20528
3027.2,0.24108,3027.2,0.20589
3038.6,0.24181,3038.6,0.2065
3049.9,0.24253,3049.9,0.20711
3061.3,0.24325,3061.3,0.20773
3072.7,0.24398,3072.7,0.20834
3084.1,0.2447,3084.1,0.20895
3095.5,0.24542,3095.5,0.20956
3106.8,0.24613,3106.8,0.21017
3118.2,0.24685,3118.2,0.21078
3129.6,0.24757,3129.6,0.2114
3141,0.24829,3141,0.21201
3152.4,0.249,3152.4,0.21262
3163.7,0.24971,3163.7,0.21323
3175.1,0.25043,3175.1,0.21384
3186.5,0.25114,3186.5,0.21445
3197.9,0.25185,3197.9,0.21506
3209.3,0.25256,3209.3,0.21567
3220.6,0.25327,3220.6,0.21628
3232,0.25398,3232,0.21689
3243.4,0.25468,3243.4,0.2175
3254.8,0.25539,3254.8,0.21811
3266.2,0.25609,3266.2,0.21871
3277.5,0.2568,3277.5,0.21932
3288.9,0.2575,3288.9,0.21993
3300.3,0.2582,3300.3,0.22054
3311.7,0.2589,3311.7,0.22115
3323.1,0.2596,3323.1,0.22175
3334.5,0.26029,3334.5,0.22236
3345.8,0.26099,3345.8,0.22297
3357.2,0.26168,3357.2,0.22357
3368.6,0.26238,3368.6,0.22418
3380,0.26307,3380,0.22478
3391.4,0.26376,3391.4,0.22539
3402.7,0.26445,3402.7,0.22599
3414.1,0.26514,3414.1,0.2266
3425.5,0.26582,3425.5,0.2272
3436.9,0.26651,3436.9,0.2278
3448.3,0.26719,3448.3,0.22841
3459.6,0.26788,3459.6,0.22901
3471,0.26856,3471,0.22961
3482.4,0.26924,3482.4,0.23021
3493.8,0.26991,3493.8,0.23082
3505.2,0.27059,3505.2,0.23142
3516.5,0.27127,3516.5,0.23202
3527.9,0.27194,3527.9,0.23262
3539.3,0.27261,3539.3,0.23322
3550.7,0.27328,3550.7,0.23382
3562.1,0.27395,3562.1,0.23442
3573.4,0.27462,3573.4,0.23501
3584.8,0.27528,3584.8,0.23561
3596.2,0.27595,3596.2,0.23621
3607.6,0.27661,3607.6,0.23681
3619,0.27727,3619,0.2374
3630.3,0.27793,3630.3,0.238
3641.7,0.27859,3641.7,0.2386
3653.1,0.27924,3653.1,0.23919
3664.5,0.2799,3664.5,0.23978
3675.9,0.28055,3675.9,0.24038
3687.2,0.2812,3687.2,0.24097
3698.6,0.28185,3698.6,0.24156
3710,0.2825,3710,0.24216
3721.4,0.28314,3721.4,0.24275
3732.8,0.28379,3732.8,0.24334
3744.1,0.28443,3744.1,0.24393
3755.5,0.28507,3755.5,0.24452
3766.9,0.28571,3766.9,0.24511
3778.3,0.28634,3778.3,0.2457
3789.7,0.28698,3789.7,0.24629
3801,0.28761,3801,0.24687
3812.4,0.28824,3812.4,0.24746
3823.8,0.28887,3823.8,0.24805
3835.2,0.2895,3835.2,0.24863
3846.6,0.29012,3846.6,0.24921
3857.9,0.29074,3857.9,0.2498
3869.3,0.29136,3869.3,0.25038
3880.7,0.29198,3880.7,0.25096
3892.1,0.2926,3892.1,0.25155
3903.5,0.29322,3903.5,0.25213
3914.9,0.29383,3914.9,0.25271
3926.2,0.29444,3926.2,0.25329
3937.6,0.29506,3937.6,0.25387
3949,0.29567,3949,0.25444
3960.4,0.29627,3960.4,0.25502
3971.8,0.29688,3971.8,0.2556
3983.1,0.29748,3983.1,0.25617
3994.5,0.29808,3994.5,0.25675
4005.9,0.29868,4005.9,0.25732
4017.3,0.29928,4017.3,0.2579
4028.7,0.29988,4028.7,0.25847
4040,0.30047,4040,0.25904
4051.4,0.30106,4051.4,0.25961
4062.8,0.30165,4062.8,0.26018
4074.2,0.30224,4074.2,0.26075
4085.6,0.30283,4085.6,0.26132
4096.9,0.30341,4096.9,0.26189
4108.3,0.30399,4108.3,0.26245
4119.7,0.30457,4119.7,0.26302
4131.1,0.30515,4131.1,0.26358
4142.5,0.30573,4142.5,0.26415
4153.8,0.3063,4153.8,0.26471
4165.2,0.30687,4165.2,0.26527
4176.6,0.30744,4176.6,0.26583
4188,0.30801,4188,0.26639
4199.4,0.30857,4199.4,0.26695
4210.7,0.30914,4210.7,0.26751
4222.1,0.3097,4222.1,0.26807
4233.5,0.31025,4233.5,0.26862
4244.9,0.31081,4244.9,0.26918
4256.3,0.31136,4256.3,0.26973
4267.6,0.31192,4267.6,0.27029
4279,0.31247,4279,0.27084
4290.4,0.31301,4290.4,0.27139
4301.8,0.31356,4301.8,0.27194
4313.2,0.3141,4313.2,0.27249
4324.5,0.31464,4324.5,0.27304
4335.9,0.31518,4335.9,0.27359
4347.3,0.31571,4347.3,0.27413
4358.7,0.31625,4358.7,0.27468
4370.1,0.31678,4370.1,0.27522
4381.4,0.31731,4381.4,0.27576
4392.8,0.31784,4392.8,0.27631
4404.2,0.31836,4404.2,0.27685
4415.6,0.31889,4415.6,0.27739
4427,0.31941,4427,0.27793
4438.3,0.31994,4438.3,0.27846
4449.7,0.32046,4449.7,0.279
4461.1,0.32097,4461.1,0.27954
4472.5,0.32149,4472.5,0.28007
4483.9,0.322,4483.9,0.2806
4495.3,0.32251,4495.3,0.28113
4506.6,0.32302,4506.6,0.28166
4518,0.32353,4518,0.28219
4529.4,0.32403,4529.4,0.28272
4540.8,0.32454,4540.8,0.28325
4552.2,0.32504,4552.2,0.28378
4563.5,0.32554,4563.5,0.2843
4574.9,0.32603,4574.9,0.28482
4586.3,0.32653,4586.3,0.28535
4597.7,0.32702,4597.7,0.28587
4609.1,0.32751,4609.1,0.28639
4620.4,0.32799,4620.4,0.28691
4631.8,0.32848,4631.8,0.28742
4643.2,0.32896,4643.2,0.28794
4654.6,0.32944,4654.6,0.28845
4666,0.32992,4666,0.28897
4677.3,0.3304,4677.3,0.28948
4688.7,0.33087,4688.7,0.28999
4700.1,0.33135,4700.1,0.2905
4711.5,0.33181,4711.5,0.29101
4722.9,0.33228,4722.9,0.29153
4734.2,0.33275,4734.2,0.29204
4745.6,0.33321,4745.6,0.29255
4757,0.33367,4757,0.29306
4768.4,0.33413,4768.4,0.29357
4779.8,0.33459,4779.8,0.29408
4791.1,0.33504,4791.1,0.29458
4802.5,0.33549,4802.5,0.29509
4813.9,0.33594,4813.9,0.29559
4825.3,0.33639,4825.3,0.2961
4836.7,0.33683,4836.7,0.2966
4848,0.33728,4848,0.2971
4859.4,0.33772,4859.4,0.2976
4870.8,0.33815,4870.8,0.29809
4882.2,0.3386,4882.2,0.29859
4893.6,0.33904,4893.6,0.29909
4904.9,0.33947,4904.9,0.29958
4916.3,0.33991,4916.3,0.30007
4927.7,0.34034,4927.7,0.30057
4939.1,0.34077,4939.1,0.30106
