18.147,1
9.9623,2
2.319,3
9.9571,4
3.5283,5
15.904,6
18.708,7
16.652,8
5.8555,9
13.133,10
17.05,11
16.511,12
16.234,13
11.438,14
8.1234,15
0.85773,16
14.171,17
13.202,18
21.305,19
22.029,20
22.327,21
24.327,22
23.102,23
19.053,24
13.047,25
10.309,26
10.505,27
2.1155,28
15.15,29
19.354,30
15.99,31
11.053,32
10.569,33
1.6922,34
14.712,35
22.996,36
19.783,37
16.283,38
16.484,39
11.449,40
4.8487,41
7.2187,42
2.7226,43
18.345,44
17.086,45
13.385,46
9.8269,47
2.8389,48
9.3577,49
8.1081,50
3.58,51
24.13,52
24.037,53
19.99,54
15.822,55
7.3976,56
5.2611,57
3.0461,58
16.558,59
19.263,60
12.552,61
9.2554,62
3.1419,63
15.997,64
20.003,65
20.905,66
17.089,67
14.099,68
11.923,69
5.9494,70
11.242,71
13.25,72
11.322,73
12.69,74
12.298,75
2.9112,76
6.1233,77
13.183,78
13.322,79
11.872,80
8.3778,81
4.8934,82
11.394,83
14.29,84
18.443,85
18.626,86
22.61,87
17.94,88
16.906,89
17.8,90
16.226,91
9.8033,92
4.5919,93
21.479,94
23.161,95
23.927,96
23.392,97
22.459,98
21.377,99
22.509,100
22.437,101
23.228,102
22.201,103
18.782,104
15.38,105
3.1843,106
3.5937,107
1.9488,108
4.1634,109
9.8521,110
3.3395,111
2.7922,112
10.803,113
13.424,114
6.8534,115
5.6426,116
21.281,117
22.913,118
21.073,119
22.653,120
16.217,121
18.703,122
20.533,123
17.732,124
18.038,125
11.512,126
3.3707,127
6.0497,128
11.556,129
11.951,130
18.673,131
23.67,132
18.719,133
22.047,134
18.084,135
19.037,136
21.318,137
17.341,138
16.016,139
7.7753,140
7.0579,141
9.9818,142
6.3177,143
1.1008,144
10.929,145
16.023,146
13.048,147
3.5618,148
7.8959,149
12.189,150
16.648,151
13.719,152
12.255,153
0.78396,154
5.261,155
7.9627,156
6.1498,157
2.5062,158
8.8272,159
6.8829,160
2.0391,161
15.849,162
23.901,163
21.068,164
16.926,165
16.538,166
15.829,167
16.242,168
9.8074,169
3.5169,170
18.726,171
16.513,172
17.944,173
17.246,174
15.075,175
6.5267,176
5.0025,177
9.6024,178
12.821,179
16.74,180
17.464,181
10.833,182
5.9971,183
5.9315,184
10.732,185
15.936,186
18.194,187
15.521,188
15.21,189
15.452,190
10.411,191
16.3,192
14.587,193
12.073,194
12.603,195
22.354,196
23.083,197
22.265,198
19.202,199
20.848,200
18.16,201
12.086,202
3.6265,203
3.6654,204
3.2259,205
18.392,206
18.576,207
14.94,208
9.1842,209
8.0435,210
0.93347,211
6.0042,212
20.636,213
20.037,214
23.978,215
23.76,216
19.87,217
17.524,218
21.094,219
18.525,220
14.034,221
15.744,222
13.092,223
2.3033,224
9.9119,225
6.0702,226
6.6765,227
3.2704,228
6.398,229
6.3581,230
8.9519,231
2.9218,232
10.279,233
12.87,234
6.7601,235
1.6732,236
10.266,237
12.577,238
11.29,239
19.335,240
17.989,241
20.326,242
21.591,243
16.961,244
14.869,245
9.9579,246
3.0324,247
10.261,248
13.643,249
10.247,250
12.215,251
12.88,252
13.869,253
8.8131,254
10.149,255
2.848,256
10.724,257
13.058,258
23.002,259
23.648,260
20.393,261
15.271,262
8.7538,263
5.3029,264
2.5477,265
7.1954,266
11.158,267
7.0958,268
8.339,269
13.62,270
14.014,271
8.7037,272
9.61,273
16.45,274
14.682,275
7.9412,276
0.12551,277
9.8544,278
10.886,279
12.42,280
16.411,281
20.499,282
23.295,283
20.335,284
18.499,285
17.673,286
17.094,287
14.108,288
6.8607,289
5.303,290
23.595,291
19.621,292
16.769,293
14.172,294
20.026,295
14.958,296
10.137,297
9.1001,298
15.32,299
9.1987,300
4.8487,301
9.2657,302
2.9371,303
5.0176,304
3.2159,305
8.4606,306
10.924,307
7.8821,308
11.757,309
7.6816,310
19.034,311
19.102,312
20.455,313
19.94,314
23.925,315
19.094,316
15.63,317
15.151,318
9.2478,319
5.4285,320
23.035,321
19.167,322
18.989,323
16.222,324
15.416,325
22.861,326
20.026,327
20.309,328
15.145,329
7.2359,330
3.6258,331
6.0482,332
12.541,333
18.923,334
17.598,335
19.231,336
21.126,337
21.713,338
19.572,339
21.835,340
18.073,341
13.811,342
6.3946,343
3.2452,344
16.832,345
20.852,346
20.286,347
19.594,348
20.581,349
17.874,350
17.821,351
18.647,352
16.381,353
20.204,354
15.483,355
13.427,356
14.078,357
5.4066,358
8.2119,359
5.3996,360
0.63949,361
11.195,362
13.496,363
23.58,364
23.27,365
19.76,366
23.136,367
21.624,368
22.825,369
20.637,370
20.26,371
19.238,372
23.792,373
23.976,374
21.971,375
20.114,376
22.117,377
21.799,378
16.939,379
15.225,380
15.797,381
12.126,382
6.4305,383
12.737,384
21.736,385
24.043,386
22.454,387
17.62,388
22.933,389
22.716,390
20.969,391
18.647,392
19.453,393
18.095,394
22.644,395
22.147,396
21.319,397
18.84,398
20.275,399
23.36,400
19.873,401
17.735,402
16.063,403
18.917,404
14.236,405
13.143,406
13.54,407
13.573,408
15.798,409
9.9397,410
8.3213,411
7.5463,412
3.1923,413
16.474,414
21.164,415
20.653,416
21.634,417
18.251,418
19.879,419
